sentence,aspect,category,domain,type
إن التعبئة الجيدة التغليف تساعد على حماية الزجاج المتضرر.,التغليف,Product Packaging#Packaging Grade,phone,explicit
تم استلام المنتج بحالة جيدة. سريع جدًا التوصيل. الجودة جيدة جدًا. يوجد به الكثير من الفتحات. المغناطيس قوي,تم استلام المنتج | التوصيل | الجودة,Logistics#Lost and Damaged | Logistics#Speed | Product Quality#General,phone,explicit | explicit | explicit
رائع السعر، الهاتف يبدو مثاليًا أيضًا. سريع التوصيل - أتطلع إلى تلقي تأكيد الضمان الممتد لمدة 6 أشهر المقدم. لم يتم استخدامه بعد لأن الهاتف هدية ؟؟,السعر | الهاتف | التوصيل,Price#Price | Overall#Overall | Logistics#Speed,phone,explicit | explicit | explicit
أول شيء... أمازون هو أرخص تطبيق تسوق. يرسل منتجات قديمة أو مستعملة والآن الشيء الثاني سلسلة سامسونج M هو الأسوأ على الإطلاق.,سلسلة سامسونج M | أرخص,Overall#Overall | Price#Price,phone,explicit | explicit
لا، لم أواجه أي مشاكل مع عدم وجود صوت في المكالمات الواردة على هذا الهاتف، لم أواجه أي مشكلة على الإطلاق، كل شيء كما ينبغي أن يكون، لقد وجدت أنه من السهل جدًا تقليل (1: الصوت) عن طريق الخطأ عند استخدام زر التشغيل والإيقاف. في بعض الأحيان عند المكالمات الواردة من السيارة، لا يحدث هذا أبدًا بالنسبة لي، يمكنني فقط افتراض أن الإشارة سيئة أو الشبكة ضعيفة. ليس من جانبي! ليس أنا.,صوت,Audio/Sound#Volume and Speaker,phone,explicit
شرائي الثاني لأنني أعتقد أنه جيد جدًا جيد خاصة للأطفال الذين يحبون إسقاط الهواتف,جيد | شرائي الثاني,Overall#Overall | Buyer Attitude#Loyalty,phone,explicit | explicit
لقد اشتريت هذا المنتج مؤخرًا لطفلتي، وهي سعيدة به للغاية. إنه جيد جدًا الجودة بسعر منخفض نسبيًا السعر، لذا أنا سعيد أيضًا، وأعتقد أن هذا صحيح، السعر (3:) مناسب. إنه جيد الجودة وسهل الاستخدام. لقد اشتريته نيابة عن صديق يبلغ من العمر 81 عامًا وهو سعيد جدًا به,الجودة | (3: السعر | السعر | الجودة | يبلغ من العمر 81 عامًا | سهل الاستخدام,Product Quality#General | Price#Price | Price#Price | Product Quality#General | Ease of Use#Audience Groups | Ease of Use#Easy to Use,phone,explicit | explicit | explicit | explicit | explicit | explicit
أنا أحب الهاتف ويحتوي على جميع الميزات التي أحتاجها,الهاتف | الهاتف,Overall#Overall | Overall#Overall,phone,explicit | explicit
بعد تثبيت الهاتف مع الغلاف، تتأثر حساسية اللمس . يلزم الضغط بقوة حتى تكتشف الشاشة الحركة. بخلاف ذلك، فإن الغلاف جيد,شاشة | الغلاف,Screen#General | Product Accessories#Phone Cases,phone,explicit | explicit
"""عزيزي العميل، يحتوي هاتف Galaxy M51 على ميزة تسجيل المكالمات تلقائيًا. نأمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India"" نعم، يحتوي على مؤقت تسجيل صغير بالقرب من وقت المكالمة",NULL,NULL,phone,implicit
جيد من جميع النواحي 5g بسهولة شحن يحمل (3: شحن) جيدًا والأهم من ذلك أنه رخيص مقابل سعر جيد (4: 5g).,(4: 5g | (3: شحن | شحن | 5g | رخيص,Overall#Overall | Battery/Longevity#General | Battery/Longevity#General | Signal#Signal of Mobile Network | Price#Price,phone,explicit | explicit | explicit | explicit | explicit
تم استلام العنصر. تم تجربته ولصقه. تمكنت من اللصق ولم تظهر فقاعات كثيرة.,NULL,NULL,phone,implicit
"النوع ""C"" ""مرحبًا Abhishek، يحتوي Galaxy M32 على منفذ USB Type C الذي يوفر خرج طاقة بقوة 25 وات. آمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India""",NULL,NULL,phone,implicit
مرحبًا حسيب، يأتي هاتف Galaxy M21 إصدار 2021 مع Android v11.0 ونظام التشغيل One UI 3.1، وهذا هو الاختلاف. آمل أن يكون هذا مفيدًا. مع تحياتي، يحتوي هاتف Samsung India M21 2021 على أحدث إصدار من Android 11 مع واجهة المستخدم الإصدار 3. والكاميرا مختلفة.,Android v11.0,System#System General,phone,explicit
كل شيء جيد باستثناء بصمة الإصبع، أعتقد أنه يجب تشغيل FM بدون سماعات أذن؟ مثل Note9,جيد,Overall#Overall,phone,explicit
لا أعلم عن ذلك..... بمجرد الشراء يمكنك المحاولة؟؟,NULL,NULL,phone,implicit
إذا كنت تبحث عن هاتف مكالمات منخفض التكلفة، فاختره. السلبيات: كبير جدًا ضخم. لا تتوقع الكثير من الكاميرا. مخرج الصوت سيء للغاية. من مكبر الصوت ومن سماعات الأذن أيضًا. الإيجابيات: رخيص,ضخم | الكاميرا | مخرج الصوت | رخيص,Appearance Design#Weight | Camera#General | Audio/Sound#Tone quality | Price#Price,phone,explicit | explicit | explicit | explicit
جيد جدًا قوي، بحالة جيدة! ثقيل بعض الشيء ثقيل ولكنه يؤدي الغرض منه.,قوي | ثقيل | بحالة جيدة,Product Quality#General | Appearance Design#Weight | Logistics#Lost and Damaged,phone,explicit | explicit | explicit
Looks ok ولكن يبدو أنه قد ينخفض من تلقاء نفسه بعد مرور بعض الوقت.,ok,Overall#Overall,phone,explicit
أحب هذا الهاتف. سألتزم بهذه العلامة التجارية طالما أنها تصنعها. أنا ألتقط الكثير من الصور وتكون دائمًا رائعة، حتى عندما أطبعها. عمر البطارية مذهل. صورة الشاشة حادة. أستخدم حرفيًا الهاتف لكل شيء وهذا هو أفضل ما لدي منذ فترة طويلة.,الهاتف | ألتقط الكثير من الصور | عمر البطارية | صورة الشاشة,Overall#Overall | Shooting Functions#General | Battery/Longevity#Battery Life | Screen#Clarity,phone,explicit | explicit | explicit | explicit
سريع التوصيل وفوجئت بالحصول على اللون الأزرق وهو جميل جدًا كما أردت اللون الرمادي في الطلب الأولي. ودود البائع على الرغم من عدم حصولي على أي هدايا مجانية. لا يزال البيع جيدًا.,هدايا مجانية | التوصيل | اللون الأزرق | البائع,Branding/Marketing#Promotional Giveaways | Logistics#Speed | Appearance Design#Color | Seller Service#Attitude,phone,explicit | explicit | explicit | explicit
يسعدني أن أتمكن من استبدال هاتفي القديم بهذا الطراز الجديد,NULL,NULL,phone,implicit
بالتأكيد رائع. في البداية كنت متشككًا ولكنني خاطرت بكل شيء على أي حال واتخذت القرار الصحيح القرار!,رائع | القرار,Overall#Overall | Buyer Attitude#Shopping Experiences,phone,explicit | explicit
غلاف فقاعي لحماية الغلاف. لطيف وسأشتريه مرة أخرى (4: باستثناء هذا سطح الغلاف أملس للغاية وأخشى أن يسقط بسهولة,لطيف | سطح الغلاف | غلاف فقاعي | باستثناء هذا (2: سطح الغلاف,Overall#Overall | Appearance Design#Grip Feeling | Product Packaging#Packaging Materials | Buyer Attitude#Repurchase and Churn Tendency,phone,explicit | explicit | explicit | explicit
"""عزيزي العميل، يحتوي هاتف Galaxy M51 على مستشعر جيومغناطيسي. نأمل أن يساعدك هذا. مع تحياتي، Samsung India"" لا نعم",NULL,NULL,phone,implicit
تم استلام المنتج. رائع التواصل مع البائع.,التواصل مع البائع,Seller Service#Attitude,phone,explicit
تم الاستلام بحالة جيدة. (2: يعمل بشكل جيد على هاتفي Samsung s20 fe.,تم الاستلام | أعمال,Logistics#Lost and Damaged | Overall#Overall,phone,explicit | explicit
يتميز بمواصفات استثنائية شاشة AMOLED وتشغيل سلس. لقد استبدلته بجهاز Redmi 8 الذي اشتريته منذ عام لأنني كنت غير راضٍ جدًا عن البرامج غير الضرورية الموجودة فيه. لا أشعر بأي ندم، فأنا أشعر بفخر أنني اتخذت قرارًا رائعًا. هاتفي المحمول الرئيسي هو Oneplus 7T. أشعر أن M21 أفضل من Oneplus 7t. البطارية تدوم طويلاً حقًا. جودة العرض أفضل.,جودة العرض | البطارية تدوم طويلاً | شاشة AMOLED,Screen#General | Battery/Longevity#Standby Time | Screen#General,phone,explicit | explicit | explicit
الهاتف يحتوي على كل المواصفات المطلوبة التي تجذبك للشراء ولكن هيكل الهاتف ليس على مستوى ماركة ون بلس جودة الكاميرا ليست جيدة. الشاشة متوسطة جدًا,الشاشة | جودة الكاميرا,Screen#General | Camera#General,phone,explicit | explicit
تعذر تحميل الفيديو عزيزي العميل، نشكرك على اهتمامك بهاتفنا المحمول. يحتوي هاتفنا blackview A80 على مقبس سماعة رأس مقاس 3.55 مم ويدعم البلوتوث للاتصال بسماعات الرأس اللاسلكية إذا كانت لديك أسئلة أخرى أو إذا واجهتك مشكلات أثناء استخدام هاتفك المحمول، فيمكنك الاتصال بنا مباشرة وسنحلها في أقرب وقت ممكن. البريد الإلكتروني: laoying90@yeah.net أتمنى لك يومًا طيبًا. هاتف مول يحتوي على مقبس لسماعات الرأس أو يمكنك استخدام سماعات الرأس اللاسلكية إذا اخترت ذلك كمنفذ عادي لسماعات الرأس ويمكنك استخدام سماعة الرأس اللاسلكية أيضًا عبر البلوتوث يستخدم الهاتف مقبس سماعة رأس عادي. منفذ جاك نعم إنه كمقبس جاك,يدعم البلوتوث للاتصال بسماعات الرأس اللاسلكية,Smart Connect#Bluetooth Connection,phone,explicit
بالنسبة لسعره، فهو جيد جدًا لائق. وهذه هي النقطة - لقد اشتريت هذا لأنني لم أستطع تحمل تكلفة شراء هاتف iPhone آخر. وبالمقارنة مع هاتفي القديم 6plus، فإن هذا الهاتف أخرق، بطيء وبعض التطبيقات لا تعمل بشكل جيد على الإطلاق. ومن الناحية الإيجابية، فإن عمر البطارية أفضل بكثير من هواتف iPhone التي امتلكتها.,لائق | بعض التطبيقات | عمر البطارية | أخرق | بطيء,Overall#Overall | System#Software Compatibility | Battery/Longevity#Battery Life | Appearance Design#Weight | Performance#Running Speed,phone,explicit | explicit | explicit | explicit | explicit
لا، إنه ليس 4 جرام,4 جرام,Signal#Signal of Mobile Network,phone,explicit
سيتعين عليك التحقق من متجر أمازون أو آبل وعبر الإنترنت وداعًا,NULL,NULL,phone,implicit
ودود للغاية!! يطلعني دائمًا على كل ما هو جديد وسوف أفعل ذلك بالتأكيد سأحصل على أشياء منها مرة أخرى في المستقبل؟,ودود للغاية | سأحصل على أشياء منها مرة أخرى,Seller Service#Attitude | Buyer Attitude#Repurchase and Churn Tendency,phone,explicit | explicit
لا، يتمتع الهاتف بوظيفة توفير الطاقة الذكية، ويمكنه البقاء في وضع الاستعداد لمدة تصل إلى 10 أيام عند عدم الاستخدام.,البقاء في وضع الاستعداد لمدة تصل إلى 10 أيام,Battery/Longevity#Standby Time,phone,explicit
هذا البائع هو الأسوأ - فقط العلامات التجارية التي أنصح بها العملاء المحتملين لا يستخدمونها أبدًا! حيث يعلنون عن المنتجات بشكل خاطئ للحصول على مبيعات ثم لا يقومون بتصحيح الموقف، حتى مع العملاء المعاقين الذين يعانون من صعوبات!!,العملاء المحتملين لا يستخدمونها أبدًا,Buyer Attitude#Recommendable,phone,explicit
أولاً، قم بإلغاء تثبيت تطبيقات الطرف الثالث غير المفيدة وتحديث الهاتف ومسح ذاكرة التخزين المؤقت بالكامل. إذا لم يتم حل المشكلة، فقم بعمل نسخة احتياطية وإعادة تعيين هاتفك,NULL,NULL,phone,implicit
بشكل عام هاتف رائع لكن الشيء الوحيد الذي ينقصه هو 5 جيجا,5 جيجا,Product Configuration#Operating Memory,phone,explicit
التقطت صورًا رديئة للغاية من مسافة قريبة مثل رخصة القيادة والكتابة غير واضحة. إعداد الهاتف خطأ في المصدر يحتاج إلى إعادة تكوين. بخلاف ذلك يستحق المال.,إعداد الهاتف | التقطت صورًا رديئة للغاية | يستحق المال,Overall#Overall | Shooting Functions#General | Price#Value for Money,phone,explicit | explicit | explicit
لا أعتقد أن هناك ضمان لكابل البيانات؟ 6 أشهر (ملحقات العلبة ضمان الشركة المصنعة 6 أشهر) وللهاتف المحمول سنة واحدة من تاريخ الشراء سنة واحدة على الهاتف، و6 أشهر على الملحقات. 6 أشهر,ضمان الشركة المصنعة 6 أشهر | سنة واحدة من تاريخ الشراء,After-sales Service#Exchange/Warranty/Return | After-sales Service#Exchange/Warranty/Return,phone,explicit | explicit
اشتريت هذا لاستبدال هاتفي s9 عندما تعطلت البطارية بعد 3 سنوات. لم أشعر بخيبة أمل . مماثل الجودة وسرعة s9. رائع الكاميرا. لا يمكنني الشكوى من المال.,البطارية | منتج | الجودة | الكاميرا,Battery/Longevity#General | Overall#Overall | Product Quality#General | Camera#General,phone,explicit | explicit | explicit | explicit
جيد غطاء. جيد جودة. يوفر حماية جيدة ضد الصدمات. لاحظ أنه ليس من النوع الأنيق والنحيف...,جودة | غطاء,Product Quality#General | Product Accessories#Phone Cases,phone,explicit | explicit
سريع جدًا توصيل ~ بضائع مغلفة بعدة طرق حماية من الفقاعات. ممتاز موصى به.,موصى به | حماية من الفقاعات | توصيل,Buyer Attitude#Recommendable | Product Packaging#Packaging Materials | Logistics#Speed,phone,explicit | explicit | explicit
مرحبًا، نعم، يوجد به NFC، نعم، يوجد به نعم,NULL,NULL,phone,implicit
أسوأ هاتف محمول هاتف على الإطلاق، لقد أهدرت 7000 روبية بالكامل. لا تشتري هذا هاتف البائس حتى بالخطأ.,هاتف محمول (3: هاتف | أهدرت 7000 روبية | هاتف | لا تشتري,Overall#Overall | Overall#Overall | Overall#Overall | Buyer Attitude#Recommendable,phone,explicit | explicit | explicit | explicit
نعم نعم بعد استخدام سنة ونصف لدي قم بتقييم هذا الهاتف 10 من 10.,قم بتقييم هذا الهاتف,Overall#Overall,phone,explicit
رائع محمول. عمر البطارية جيد.,محمول | عمر البطارية,Overall#Overall | Battery/Longevity#Battery Life,phone,explicit | explicit
تم الطلب يوم 28/11 الساعة 11 مساءً وتم الاستلام يوم 30/11 صباحًا. التوصيل سريع!؟؟ أحبه ابني. الصوت جيد.,التوصيل | الصوت | ابني,Logistics#Speed | Audio/Sound#Tone quality | Ease of Use#Audience Groups,phone,explicit | explicit | explicit
ممتاز هاتف. جيد نطاق السعر لهذا الموديل. جديد تمامًا.,هاتف | نطاق السعر,Overall#Overall | Price#Price,phone,explicit | explicit
"نعم ""عزيزي العميل، يحتوي هاتف Galaxy M02s على ميزة Smart View التي تتيح لك عرض المحتوى المعروض على جهازك على شاشة كبيرة من خلال توصيل جهازك بتلفزيون أو شاشة تدعم خاصية انعكاس الشاشة. نأمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India""",NULL,NULL,phone,implicit
أحب سهولة الاستخدام!!!!! لكن الأزرار حساسة للغاية,الأزرار | سهولة الاستخدام,Key Design#General | Ease of Use#Easy to Use,phone,explicit | explicit
من الأفضل أن يكون لديك واقي بدلاً من أن يكون الجهاز اللوحي عاريًا. من الجيد الكتابة عليه ولكن ربما لا تتمتع أقلام سامسونج بالحساسية الكافية، كما أنه ليس ناعمًا للغاية ولكنه جيد. الفيلم بجودة جيدة.,NULL,NULL,phone,implicit
وصلت الشاشة معبأة بشكل جيد وجاءت مع أدوات وواقي شاشة على بقعة تختلف فيها الألوان عن الباقي. يمكن ملاحظة ذلك بشكل أساسي في (4: الشاشة) البيضاء.,معبأة | أدوات | (4: واقي شاشة | واقي شاشة,Product Packaging#General | Product Packaging#Completeness of Accessories | Product Accessories#Cell Phone Film | Screen#General,phone,explicit | explicit | explicit | explicit
سيء جدًا جدًا الهاتف. اخترت اللون الأزرق ولكنني حصلت على اللون الأسود. جودة العرض ليست جيدة أيضًا.,الهاتف | جودة العرض,Overall#Overall | Screen#Clarity,phone,explicit | explicit
فيديو لم يتم تحميله كيف يأتي بواجهة مستخدم واحدة؟ إنه هاتف Mi. بالتأكيد مع واجهة مستخدم MIUI.,فيديو,System#Application,phone,explicit
آخر ما سمعته هو أن الشركة المصنعة لا تخطط حتى لإصدار Android 11 لأي من هواتفها.,NULL,NULL,phone,implicit
تم الاستلام بحالة جيدة. كانت الهدايا المجانية في العبوة. جميلة بريق غروب الشمس. تم اختبارها لبضعة أيام ولم تظهر أي مشكلة حتى الآن. يبدو أنه لا يوجد خيار لإخفاء الشق وإيقاف تشغيل وضع الدرج. لم يتم تقديم فاتورة مطبوعة، لذا أعتقد أن تأكيد الطلب من Shopee سيكون كافيًا لغرض الضمان؟,تم الاستلام | بريق غروب الشمس,Logistics#Lost and Damaged | Appearance Design#Color,phone,explicit | explicit
صغير حجم الهاتف ولكن مميزاته جيدة وبرامجه محدثة.,حجم الهاتف,Appearance Design#Fuselage Size,phone,explicit
رائع منتج بسعر جيد جدًا سعر. رائع سعة تخزين بسعة 256 جيجابايت يمكن إضافة سعة تخزين إضافية سعة تخزين عن طريق بطاقة الذاكرة. ذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وهي رائعة سريع. شاشة amould رائعة للغاية، يمكن لهذا هاتف القيام بالكثير ولديه أيضًا قلم S Pen رائع. قد لا يكون أحدث هاتف ذكي ولكنك لن تجد هاتف أفضل هاتف من حيث القيمة مقابل المال والميزات. أوصي بشدة بهذا هاتف.,سعر | منتج | سعة تخزين | storage at 256GB | سريع | شاشة amould | بهذا (8: هاتف | هاتف,Price#Price | Overall#Overall | Product Configuration#Memory | Product Configuration#Memory | Performance#Running Speed | Screen#General | Buyer Attitude#Recommendable | Overall#Overall,phone,explicit | explicit | explicit | explicit | explicit | explicit | explicit | explicit
سريع التسليم، في غضون أسبوع! البائع سريع جدًا في الرد!! منتج أصلي 100% أصلي.,التسليم | البائع | أصلي,Logistics#Speed | Seller Service#Timeliness of Seller Service | Product Quality#Genuine Product,phone,explicit | explicit | explicit
اشتريت الهاتف لأنني كنت أبحث عن كاميرا لائقة ولم يخيب ظني. قارئ بصمات الأصابع لا يتفاعل دائمًا واستمرت بطارية الهاتف البطارية القديمة لفترة أطول (أعتقد أن الشاشة نفسها تستنزف البطارية لأنها ضخمة). ولكن لا توجد مشكلة مع الشاحن السريع. استغرق الأمر مني بعض الوقت للتكيف مع حجم ووزن الهاتف ولكنني أحب الهاتف.,كاميرا | كاميرا | الهاتف | البطارية | قارئ بصمات الأصابع | draining the battery,Camera#General | Camera#General | Overall#Overall | Battery/Longevity#Standby Time | System#Lock Screen Design | Battery/Longevity#Power Consumption Speed,phone,explicit | explicit | explicit | explicit | explicit | explicit
تم استلامه بشكل جيد بحالة جيدة. ولكن شركة التوصيل النينجا تتركه عند باب منزلي.,تم استلامه بشكل جيد | شركة التوصيل النينجا تتركه عند باب منزلي,Logistics#Lost and Damaged | Logistics#general,phone,explicit | explicit
نعم يوجد، يوجد خيار تقسيم الشاشة.,NULL,NULL,phone,implicit
التسليم سريع جدًا. وصلت البضائع مختومة - جيدة. الهاتف يعمل.,التسليم | الهاتف | وصلت البضائع,Logistics#Speed | Overall#Overall | Logistics#Lost and Damaged,phone,explicit | explicit | explicit
لقد امتلكت عدة هواتف بلاك فيو، وهذا الهاتف سيء للغاية من حيث عمر البطارية.,عمر البطارية,Battery/Longevity#Battery Life,phone,explicit
هذا هو الهاتف المتين الذي اشتريته عمدًا. غالبًا ما أسافر في الهواء الطلق والهاتف المحمول IIIF150 مناسب جدًا. لقد سقط عن طريق الخطأ من جيب بنطالي عندما كنت بالخارج ولم تتضرر الشاشة على الإطلاق,من جيب بنطالي | المتين,Product Quality#Fall Protection | Product Quality#Fall Protection,phone,explicit | explicit
اشتريت مجموعة أخرى، هذه المرة لوالدي. لقد أعجبت حقًا بـ الجودة مقابل السعر.,الجودة مقابل السعر | اشتريت,Price#Value for Money | Buyer Attitude#Loyalty,phone,explicit | explicit
إنه ليس الأسرع ولكنه يقوم بوظيفته,NULL,NULL,phone,implicit
تم استلام الهاتف بحالة جيدة ومختومة جيدًا، خدمة الدردشة رائعة وجميلة.,تم استلام الهاتف | خدمة الدردشة,Logistics#Lost and Damaged | Seller Service#Attitude,phone,explicit | explicit
سريع التسليم. تم استلام المنتج بحالة جيدة.,التسليم | تم استلام المنتج,Logistics#Speed | Logistics#Lost and Damaged,phone,explicit | explicit
أنا أحبه تمامًا، إنه هاتف رائع : والكاميرا : مذهلة! أنا سعيد جدًا!,هاتف | هاتف | آلة تصوير,Overall#Overall | Overall#Overall | Camera#General,phone,explicit | explicit | explicit
وعد البائع بعمر بطارية جيد . كنت أتوقع حوالي أسبوع من الشحن على هاتف Alcatel، نظرًا لأن (3: البطارية) 400 مللي أمبير مقارنة بـ 1700 مللي أمبير في هاتف Aldi. يروج وصف البائع لعمر بطارية طويل (3:. لذا، لاختصار القصة الطويلة. تجنبه.,(3: | بين الشحنات | عمر البطارية,Battery/Longevity#Battery Life | Battery/Longevity#Power Consumption Speed | Battery/Longevity#Battery Capacity,phone,explicit | explicit | explicit
يعتمد ذلك على ما تطلبه. يمكنك الحصول على مكافآت على أكثر من طلب.,NULL,NULL,phone,implicit
"""مرحبًا Subhash، هذه الميزة غير متوفرة في Galaxy M02s. آمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India"" لا",NULL,NULL,phone,implicit
يبدو الحامل ثلاثي القوائم أنيقًا للغاية. أنا سعيد أيضًا بـ تسليم المنشور,تسليم المنشور,Logistics#general,phone,explicit
سهولة الاستخدام، وسوف نحكم على عمر البطارية، جيدة قيمة مقابل المال.,قيمة مقابل المال | سهولة الاستخدام,Price#Value for Money | Ease of Use#Easy to Use,phone,explicit | explicit
تم الاستلام بحالة جيدة وشكراً للبائع على الهدايا المجانية,الهدايا | تم الاستلام,Branding/Marketing#Promotional Giveaways | Logistics#Lost and Damaged,phone,explicit | explicit
نعم، أستخدمه لمراقبة جرس الباب Ring الخاص بي.,NULL,NULL,phone,implicit
التسليم استغرق الأمر حوالي أسبوع لاستلامه. استلام بحالة جيدة.,استلام | التسليم,Logistics#Lost and Damaged | Logistics#Speed,phone,explicit | explicit
الهاتف جيد جدًا متوافق سهل الحمل جيد جدًا جديد. قدم شرحًا مفصلاً. جيد خدمة العملاء.???,خدمة العملاء | جديد | متوافق | سهل الحمل,Seller Service#Timeliness of Seller Service | Overall#Overall | System#Software Compatibility | Ease of Use#Easy to Use,phone,explicit | explicit | explicit | explicit
لا يدعم متصفحك  فيديو HTML5. ?Happy,المتصفح,System#Software Compatibility,phone,explicit
يتعطل معظم الأوقات ... غير قادر على لعب الألعاب بطلاقة,يتعطل | لعب الألعاب بطلاقة,System#Operation Smoothness | System#Operation Smoothness,phone,explicit | explicit
كل هذا يتوقف على المبلغ الذي تدفعه مقدمًا,NULL,NULL,phone,implicit
العناصر مغلقة ومغلفة بشكل صحيح . غلاف الكتاب ملفوف  حول علامة التبويب مثل المغناطيس. ثقيل قليلاً  لكنه يبدو آمنًا وله تغطية جيدة.,NULL,NULL,phone,implicit
جودة الكاميرا طبيعية فقط وعمر البطارية سيئة للغاية...,جودة الكاميرا | عمر البطارية,Camera#General | Battery/Longevity#Battery Life,phone,explicit | explicit
زوجتي تحب هاتفها الوردي. الهاتف يعمل بشكل جيد. حصلت على هدايا مجانية. شكرًا للبائع,زوجتي | يعمل | هدايا مجانية,Ease of Use#Audience Groups | Overall#Overall | Branding/Marketing#Promotional Giveaways,phone,explicit | explicit | explicit
مراجعة صادقة.... أفضل هاتف بسعر أقل من 20 ألف نقطة إيجابية... الأفضل لمشاهدة الفيديو جيد للقراءة عبر الإنترنت الشاشة رائعة سريع جدًا الشحن تفتح التطبيقات بسرعة كبيرة مقبس سماعة الأذن النقاط السلبية... استنزاف البطارية سريع جدًا بعض الشيء ثقيل,الشحن | ثقيل | استنزاف البطارية | مقبس سماعة الأذن,Battery/Longevity#Charging Speed | Appearance Design#Weight | Battery/Longevity#Power Consumption Speed | Product Accessories#Headphones,phone,explicit | explicit | explicit | explicit
جميل غلاف. غير لامع ولكنه زلق قليلاً. يستحق السعر..,غلاف | غلاف | غلاف | يستحق السعر,Product Accessories#Phone Cases | Product Accessories#Phone Cases | Product Accessories#Phone Cases | Overall#Overall,phone,explicit | explicit | explicit | explicit
يناسب هاتفي تمامًا. شكرًا جزيلاً لك! سأشتري منك بالتأكيد مرة أخرى إذا لزم الأمر,يناسب | مرة أخرى,Appearance Design#Fuselage Size | Buyer Attitude#Repurchase and Churn Tendency,phone,explicit | explicit
نعم عبر البلوتوث، USB وما إلى ذلك مثل جميع الهواتف المحمولة الأخرى,NULL,NULL,phone,implicit
تم الطلب في 6 فبراير وتم الاستلام في 10 فبراير. راضٍ عن المنتج. جودة الصوت جيدة.,جودة الصوت | المنتج,Audio/Sound#Tone quality | Overall#Overall,phone,explicit | explicit
استلام المنتج خلال 3 أيام. جيد غلاف فقاعي. جربت براعم وواضحة جدًا.,استلام المنتج | غلاف فقاعي | براعم,Logistics#Speed | Product Packaging#Packaging Materials | Product Accessories#Headphones,phone,explicit | explicit | explicit
رد البائع جيد حقًا. لكن هناك شيء لا أفهمه، وهو أن الصندوق تالف حتى مع وجود كيس الفقاعات والكرتون. يبدو أن الصندوق سقط على جانب البائع قبل إرساله إلى شركة الشحن.,الصندوق | رد البائع,Product Packaging#General | Seller Service#Timeliness of Seller Service,phone,explicit | explicit
تم استلام المنتج بسرعة جيدة معبأ و بحالة جيدة شكرًا للبائع,تم استلام المنتج | معبأ | بحالة جيدة,Logistics#Speed | Product Packaging#General | Logistics#Lost and Damaged,phone,explicit | explicit | explicit
جيد جدًا المنتج..... ولكن أود أن أشارك شيئًا واحدًا، بدلاً من الحصول على 55 وات الشحن حصلت على 66 وات VIVO (3: الشحن ولكنني سعيد بذلك... لأنه يمكنه الشحن بسرعة كبيرة,المنتج | 66 وات VIVO (3: الشحن | الشحن,Overall#Overall | Product Accessories#Charger | Battery/Longevity#Charging Speed,phone,explicit | explicit | explicit
رائع المنتج الكثير من الميزات عمر البطارية رائع أشتريه مرة أخرى .؟,المنتج | عمر البطارية | أشتريه مرة أخرى,Overall#Overall | Battery/Longevity#Standby Time | Buyer Attitude#Repurchase and Churn Tendency,phone,explicit | explicit | explicit
أسرع جدًا التسليم وجيد جدًا جيد. أطلب مرة أخرى ??? 5srtar,التسليم | جيد | أطلب مرة أخرى,Logistics#Speed | Overall#Overall | Buyer Attitude#Repurchase and Churn Tendency,phone,explicit | explicit | explicit
سريع التوصيل. كانت هناك مشكلة بسيطة لكن البائع بادر بإصلاح المشكلة بسرعة. أقدر الخدمة الجيدة خدمة العملاء. شكرًا لك ديريك!,التوصيل | البائع | خدمة العملاء,Logistics#Speed | Seller Service#Timeliness of Seller Service | Seller Service#Attitude,phone,explicit | explicit | explicit
يعمل بشكل رائع. نظام ANC رائع. رائع السعر ويأتي مع ضمان رسمي من هواوي لمدة عام واحد وخدمة التوصيل من Ninjavan. شكرًا لك أيها البائع. إبهام للأعلى! ???,السعر | ضمان رسمي من هواوي لمدة عام واحد,Price#Price | After-sales Service#Exchange/Warranty/Return,phone,explicit | explicit
لقد استخدمت Nord 2 لمدة أسبوعين ولكن لم أواجه أي مشكلة في التسخين,NULL,NULL,phone,implicit
خلال خمسة عشر يوما من الاستخدام ظهر خط احمر في منتصف الشاشة  رجع.,شاشة,Screen#General,phone,explicit
يأتي مع حامل صغير لمشاهدة مقاطع الفيديو. رخيص وجيد غطاء.,غطاء | رخيص,Product Accessories#Phone Cases | Price#Price,phone,explicit | explicit
إنه يستحق الثمن ووصل بسرعة كبيرة وهو يحمي حقًا لقد أسقطت هاتفي مرات عديدة ولم ينكسر مع العلم أنني لا أضع واقي شاشة عليه,يستحق الثمن | وصل,Price#Value for Money | Logistics#Speed,phone,explicit | explicit
أحب التصميم المتميز  للهاتف بالإضافة إلى الجودة عمر البطارية. سئمت من الإعلانات، وأحاول الآن تجربة الإصدار النظيف أندرويد.,تصميم | عمر البطارية | أندرويد,Appearance Design#Aesthetics General | Battery/Longevity#Battery Capacity | System#System General,phone,explicit | explicit | explicit
